,zip,year,type,count,efficiency
6825,11373,2014,Noise,2091,5.35131516021042
6826,11373,2014,Street condition related,69,7.386956521739133
6827,11373,2014,Traffic related,2001,5.709945027486252
6828,11373,2015,Disturbance,15,5.953333333333334
6829,11373,2015,Miscellaneous,116,6.398275862068968
6830,11373,2015,Noise,2108,6.627039848197338
6831,11373,2015,Street condition related,122,7.609016393442622
6832,11373,2015,Traffic related,2769,6.703466955579623
6833,11373,2016,Disturbance,24,4.9
6834,11373,2016,Miscellaneous,96,6.961458333333334
6835,11373,2016,Noise,2088,6.308141762452122
6836,11373,2016,Street condition related,131,8.25801526717557
6837,11373,2016,Traffic related,3308,6.874667472793222
6838,11373,2017,Disturbance,44,6.6477272727272725
6839,11373,2017,Miscellaneous,109,5.055045871559634
6840,11373,2017,Noise,2394,5.764912280701754
6841,11373,2017,Street condition related,192,8.517708333333328
6842,11373,2017,Traffic related,3919,6.797575912222487
6843,11373,2018,Disturbance,26,6.315384615384614
6844,11373,2018,Miscellaneous,188,6.91808510638298
6845,11373,2018,Noise,2182,6.62149404216317
6846,11373,2018,Street condition related,204,8.63088235294118
6847,11373,2018,Traffic related,3716,7.90279870828848
6848,11374,2010,0,1,13.5
6849,11374,2010,Miscellaneous,1,1.1
6850,11374,2010,Noise,125,1.8999999999999997
6851,11374,2010,Street condition related,12,6.033333333333334
6852,11374,2010,Traffic related,192,3.747916666666665
6853,11374,2011,Disturbance,4,0.675
6854,11374,2011,Miscellaneous,13,2.115384615384615
6855,11374,2011,Noise,469,3.8441364605543713
6856,11374,2011,Street condition related,60,7.49666666666667
6857,11374,2011,Traffic related,598,4.278093645484948
6858,11374,2012,Disturbance,2,7.6000000000000005
6859,11374,2012,Miscellaneous,8,5.1125
6860,11374,2012,Noise,497,4.47585513078471
6861,11374,2012,Street condition related,54,5.487037037037037
6862,11374,2012,Traffic related,617,4.3803889789303065
6863,11374,2013,Disturbance,6,6.8
6864,11374,2013,Miscellaneous,26,4.330769230769231
6865,11374,2013,Noise,846,4.66631205673759
6866,11374,2013,Street condition related,56,5.207142857142857
6867,11374,2013,Traffic related,729,4.186419753086421
6868,11374,2014,Disturbance,4,4.875
6869,11374,2014,Miscellaneous,70,7.005714285714286
6870,11374,2014,Noise,697,5.719512195121954
6871,11374,2014,Street condition related,59,8.623728813559323
6872,11374,2014,Traffic related,1078,5.637662337662336
6873,11374,2015,Disturbance,4,5.574999999999999
6874,11374,2015,Miscellaneous,54,7.064814814814814
6875,11374,2015,Noise,873,6.890950744558993
6876,11374,2015,Street condition related,97,9.392783505154641
6877,11374,2015,Traffic related,1434,7.132426778242678
6878,11374,2016,Disturbance,1,20.7
6879,11374,2016,Miscellaneous,59,7.35593220338983
6880,11374,2016,Noise,1021,8.05523996082273
6881,11374,2016,Street condition related,103,10.229126213592233
6882,11374,2016,Traffic related,1647,7.88494231936854
6883,11374,2017,Disturbance,9,11.18888888888889
6884,11374,2017,Miscellaneous,63,9.171428571428574
6885,11374,2017,Noise,906,10.557064017660043
6886,11374,2017,Street condition related,168,11.338690476190482
6887,11374,2017,Traffic related,2019,10.889648340762761
6888,11374,2018,Disturbance,16,7.456250000000001
6889,11374,2018,Miscellaneous,69,10.14782608695652
6890,11374,2018,Noise,760,10.373157894736854
6891,11374,2018,Street condition related,144,11.02361111111111
6892,11374,2018,Traffic related,1742,10.686911595866814
6893,11375,2010,Miscellaneous,3,0.9666666666666668
6894,11375,2010,Noise,296,3.357094594594594
6895,11375,2010,Street condition related,32,5.434375
6896,11375,2010,Traffic related,226,3.2424778761061956
6897,11375,2011,Disturbance,4,7.874999999999999
6898,11375,2011,Miscellaneous,19,3.9368421052631586
6899,11375,2011,Noise,781,4.116389244558258
6900,11375,2011,Street condition related,82,4.437804878048781
6901,11375,2011,Traffic related,701,4.211554921540654
6902,11375,2012,Disturbance,5,4.66
6903,11375,2012,Miscellaneous,19,2.0789473684210527
6904,11375,2012,Noise,638,4.50846394984326
6905,11375,2012,Street condition related,42,5.004761904761905
6906,11375,2012,Traffic related,751,4.389081225033288
6907,11375,2013,Disturbance,5,1.4400000000000002
6908,11375,2013,Miscellaneous,33,3.896969696969697
6909,11375,2013,Noise,837,4.79091995221028
6910,11375,2013,Street condition related,62,6.158064516129031
6911,11375,2013,Traffic related,856,4.531308411214954
6912,11375,2014,Disturbance,2,0.95
6913,11375,2014,Miscellaneous,104,5.31826923076923
6914,11375,2014,Noise,959,5.214389989572477
6915,11375,2014,Street condition related,75,8.73333333333333
6916,11375,2014,Traffic related,1188,5.3808080808080785
6917,11375,2015,Disturbance,2,10.15
6918,11375,2015,Miscellaneous,125,5.501600000000002
6919,11375,2015,Noise,1289,6.936772692009303
6920,11375,2015,Street condition related,86,7.141860465116276
6921,11375,2015,Traffic related,1564,6.624296675191818
6922,11375,2016,Disturbance,4,14.950000000000001
6923,11375,2016,Miscellaneous,119,8.057983193277314
6924,11375,2016,Noise,1215,7.6978600823045324
6925,11375,2016,Street condition related,112,9.494642857142855
6926,11375,2016,Traffic related,1526,7.721100917431187
6927,11375,2017,Disturbance,11,5.918181818181819
6928,11375,2017,Miscellaneous,114,10.289473684210526
6929,11375,2017,Noise,1572,9.721501272264666
6930,11375,2017,Street condition related,160,12.076249999999996
6931,11375,2017,Traffic related,1992,10.378815261044178
6932,11375,2018,Disturbance,11,7.045454545454546
6933,11375,2018,Miscellaneous,72,9.848611111111115
6934,11375,2018,Noise,1196,10.589046822742475
6935,11375,2018,Street condition related,144,11.556944444444445
6936,11375,2018,Traffic related,1962,11.017431192660554
6937,11377,2010,0,2,2.15
6938,11377,2010,Disturbance,5,5.040000000000001
6939,11377,2010,Miscellaneous,7,7.271428571428572
6940,11377,2010,Noise,421,4.7232779097387185
6941,11377,2010,Street condition related,127,8.38425196850394
6942,11377,2010,Traffic related,402,6.156716417910453
6943,11377,2011,Disturbance,19,5.457894736842104
6944,11377,2011,Miscellaneous,18,5.694444444444445
6945,11377,2011,Noise,1438,6.264812239221131
6946,11377,2011,Street condition related,229,7.666812227074235
6947,11377,2011,Traffic related,1325,6.026037735849057
6948,11377,2012,Disturbance,20,5.970000000000001
6949,11377,2012,Miscellaneous,32,9.74375
6950,11377,2012,Noise,1801,6.548917268184334
6951,11377,2012,Street condition related,221,7.028506787330315
6952,11377,2012,Traffic related,1241,6.782111200644649
6953,11377,2013,Disturbance,22,8.05
6954,11377,2013,Miscellaneous,59,6.484745762711863
6955,11377,2013,Noise,1537,7.738451528952514
6956,11377,2013,Street condition related,205,8.185365853658539
6957,11377,2013,Traffic related,1546,6.950323415265198
6958,11377,2014,Disturbance,22,6.595454545454547
6959,11377,2014,Miscellaneous,114,8.63070175438596
6960,11377,2014,Noise,2001,8.68470764617691
6961,11377,2014,Street condition related,180,9.518888888888888
6962,11377,2014,Traffic related,2507,7.374790586358202
6963,11377,2015,Disturbance,16,8.962499999999999
6964,11377,2015,Miscellaneous,207,8.739613526570048
6965,11377,2015,Noise,2291,9.995940637276297
6966,11377,2015,Street condition related,325,10.252307692307678
6967,11377,2015,Traffic related,3316,9.509077201447536
6968,11377,2016,Disturbance,35,8.465714285714284
6969,11377,2016,Miscellaneous,145,11.933793103448279
6970,11377,2016,Noise,2224,10.041097122302178
6971,11377,2016,Street condition related,383,10.706527415143599
6972,11377,2016,Traffic related,3548,10.782243517474614
6973,11377,2017,Disturbance,62,8.953225806451611
6974,11377,2017,Miscellaneous,142,9.47887323943662
6975,11377,2017,Noise,2373,9.644711335861777
6976,11377,2017,Street condition related,586,11.574402730375436
6977,11377,2017,Traffic related,4601,9.513649206694211
6978,11377,2018,Disturbance,54,12.111111111111118
6979,11377,2018,Miscellaneous,127,10.470866141732285
6980,11377,2018,Noise,1974,9.858611955420455
6981,11377,2018,Street condition related,569,11.473286467486812
6982,11377,2018,Traffic related,3992,10.285195390781565
6983,11378,2010,0,2,8.7
6984,11378,2010,Disturbance,2,1.4
6985,11378,2010,Miscellaneous,5,3.66
6986,11378,2010,Noise,93,7.1752688172043
6987,11378,2010,Street condition related,61,5.988524590163932
6988,11378,2010,Traffic related,250,5.994400000000002
6989,11378,2011,Disturbance,9,4.844444444444445
6990,11378,2011,Miscellaneous,38,5.742105263157894
6991,11378,2011,Noise,334,6.5113772455089824
6992,11378,2011,Street condition related,282,7.022695035460995
6993,11378,2011,Traffic related,1230,7.177398373983735
6994,11378,2012,Disturbance,16,6.33125
6995,11378,2012,Miscellaneous,33,8.733333333333333
6996,11378,2012,Noise,413,9.056658595641641
6997,11378,2012,Street condition related,245,9.937551020408167
6998,11378,2012,Traffic related,993,8.776334340382679
6999,11378,2013,Disturbance,4,10.525
7000,11378,2013,Miscellaneous,31,8.196774193548388
7001,11378,2013,Noise,424,7.440566037735853
7002,11378,2013,Street condition related,244,8.415573770491802
7003,11378,2013,Traffic related,1283,6.986983632112237
7004,11378,2014,Disturbance,7,8.114285714285716
7005,11378,2014,Miscellaneous,135,8.408148148148147
7006,11378,2014,Noise,598,9.08260869565218
7007,11378,2014,Street condition related,341,10.497360703812314
7008,11378,2014,Traffic related,1764,8.265249433106584
7009,11378,2015,Disturbance,11,6.990909090909091
7010,11378,2015,Miscellaneous,111,10.124324324324323
7011,11378,2015,Noise,640,9.431406250000006
7012,11378,2015,Street condition related,517,9.910831721470018
7013,11378,2015,Traffic related,2302,8.803822762814931
7014,11378,2016,Disturbance,4,20.775
7015,11378,2016,Miscellaneous,91,8.246153846153847
7016,11378,2016,Noise,639,10.012363067292636
7017,11378,2016,Street condition related,908,10.159691629955956
7018,11378,2016,Traffic related,3259,9.602546793494916
7019,11378,2017,Disturbance,26,10.269230769230766
7020,11378,2017,Miscellaneous,123,9.161788617886174
7021,11378,2017,Noise,727,12.277166437414046
7022,11378,2017,Street condition related,926,11.883585313174953
7023,11378,2017,Traffic related,3584,11.602845982142865
7024,11378,2018,Disturbance,16,7.662500000000001
7025,11378,2018,Miscellaneous,100,9.512
7026,11378,2018,Noise,583,10.578730703259012
7027,11378,2018,Street condition related,1119,9.302055406613047
7028,11378,2018,Traffic related,3681,8.465389839717483
7029,11379,2010,0,1,1.4
7030,11379,2010,Miscellaneous,6,5.0
7031,11379,2010,Noise,62,5.437096774193549
7032,11379,2010,Street condition related,49,5.040816326530612
7033,11379,2010,Traffic related,219,4.788127853881278
7034,11379,2011,Disturbance,3,1.0999999999999999
7035,11379,2011,Miscellaneous,31,4.348387096774193
7036,11379,2011,Noise,252,6.622619047619046
7037,11379,2011,Street condition related,238,6.96344537815126
7038,11379,2011,Traffic related,793,6.389407313997473
7039,11379,2012,Disturbance,5,8.299999999999999
7040,11379,2012,Miscellaneous,22,6.999999999999999
7041,11379,2012,Noise,285,9.082456140350887
7042,11379,2012,Street condition related,218,10.883027522935778
7043,11379,2012,Traffic related,711,8.569057665260207
7044,11379,2013,Disturbance,13,6.876923076923077
7045,11379,2013,Miscellaneous,29,6.5310344827586215
7046,11379,2013,Noise,350,9.006000000000004
7047,11379,2013,Street condition related,228,8.988157894736842
7048,11379,2013,Traffic related,955,7.152251308900532
7049,11379,2014,Disturbance,4,6.4
7050,11379,2014,Miscellaneous,96,8.288541666666665
7051,11379,2014,Noise,402,9.511691542288556
7052,11379,2014,Street condition related,268,10.185820895522395
7053,11379,2014,Traffic related,1177,8.247153780798643
7054,11379,2015,Disturbance,2,1.25
7055,11379,2015,Miscellaneous,94,8.06595744680851
7056,11379,2015,Noise,479,9.951148225469728
7057,11379,2015,Street condition related,366,9.561202185792348
7058,11379,2015,Traffic related,1781,8.724592925322867
7059,11379,2016,Disturbance,8,11.3375
7060,11379,2016,Miscellaneous,72,9.85972222222222
7061,11379,2016,Noise,431,10.69118329466357
7062,11379,2016,Street condition related,433,9.390300230946886
7063,11379,2016,Traffic related,2073,9.25769416304873
7064,11379,2017,Disturbance,5,14.86
7065,11379,2017,Miscellaneous,82,10.617073170731706
7066,11379,2017,Noise,541,11.407948243992609
7067,11379,2017,Street condition related,685,11.646715328467142
7068,11379,2017,Traffic related,2471,11.529218939700518
7069,11379,2018,Disturbance,9,8.18888888888889
7070,11379,2018,Miscellaneous,79,8.608860759493671
7071,11379,2018,Noise,512,9.834179687499999
7072,11379,2018,Street condition related,720,9.813888888888878
7073,11379,2018,Traffic related,2550,8.52266666666669
7074,11385,2010,0,1,1.1
7075,11385,2010,Disturbance,11,6.618181818181818
7076,11385,2010,Miscellaneous,5,2.74
7077,11385,2010,Noise,359,5.37938718662953
7078,11385,2010,Street condition related,56,5.848214285714286
7079,11385,2010,Traffic related,653,5.632771822358349
7080,11385,2011,Disturbance,21,5.200000000000001
7081,11385,2011,Miscellaneous,58,4.594827586206897
7082,11385,2011,Noise,1365,5.784688644688639
7083,11385,2011,Street condition related,268,7.172761194029856
7084,11385,2011,Traffic related,2005,6.296059850374063
7085,11385,2012,Disturbance,22,7.418181818181816
7086,11385,2012,Miscellaneous,37,9.8
7087,11385,2012,Noise,1424,8.680547752809003
7088,11385,2012,Street condition related,205,9.061463414634147
7089,11385,2012,Traffic related,1887,8.463857975622682
7090,11385,2013,Disturbance,24,4.8125
7091,11385,2013,Miscellaneous,57,7.0719298245613995
7092,11385,2013,Noise,1643,7.404138770541706
7093,11385,2013,Street condition related,311,8.880385852090027
7094,11385,2013,Traffic related,2302,6.638792354474371
7095,11385,2014,Disturbance,22,5.722727272727273
7096,11385,2014,Miscellaneous,206,9.203883495145629
7097,11385,2014,Noise,2482,8.906688154713951
7098,11385,2014,Street condition related,416,10.185336538461533
7099,11385,2014,Traffic related,2983,7.623633925578269
7100,11385,2015,Disturbance,13,7.046153846153846
7101,11385,2015,Miscellaneous,257,8.181712062256809
7102,11385,2015,Noise,3186,8.882517263025738
7103,11385,2015,Street condition related,520,9.187115384615383
7104,11385,2015,Traffic related,4444,8.175045004500452
7105,11385,2016,Disturbance,19,6.526315789473685
7106,11385,2016,Miscellaneous,297,9.273737373737378
7107,11385,2016,Noise,3761,9.035655410795039
7108,11385,2016,Street condition related,692,9.991763005780353
7109,11385,2016,Traffic related,6424,8.502117061021172
7110,11385,2017,Disturbance,45,12.855555555555556
7111,11385,2017,Miscellaneous,334,10.636227544910174
7112,11385,2017,Noise,4029,11.019980143956301
7113,11385,2017,Street condition related,844,11.342654028436021
7114,11385,2017,Traffic related,7202,10.413496251041414
7115,11385,2018,Disturbance,54,8.361111111111109
7116,11385,2018,Miscellaneous,214,7.851401869158878
7117,11385,2018,Noise,4323,8.095951885264856
7118,11385,2018,Street condition related,836,8.792583732057407
7119,11385,2018,Traffic related,6904,7.5198725376593485
7120,11411,2010,Miscellaneous,1,18.0
7121,11411,2010,Noise,20,8.47
7122,11411,2010,Street condition related,20,9.984999999999998
7123,11411,2010,Traffic related,36,8.29166666666667
7124,11411,2011,Disturbance,2,4.1499999999999995
7125,11411,2011,Miscellaneous,10,3.44
7126,11411,2011,Noise,226,6.667699115044245
7127,11411,2011,Street condition related,93,8.191397849462362
7128,11411,2011,Traffic related,101,8.645544554455448
7129,11411,2012,Miscellaneous,11,4.800000000000001
7130,11411,2012,Noise,458,4.532314410480349
7131,11411,2012,Street condition related,85,8.187058823529412
7132,11411,2012,Traffic related,133,9.258646616541359
7133,11411,2013,Disturbance,1,2.7
7134,11411,2013,Miscellaneous,6,7.8999999999999995
7135,11411,2013,Noise,353,4.980453257790366
7136,11411,2013,Street condition related,72,8.601388888888886
7137,11411,2013,Traffic related,144,6.915277777777776
7138,11411,2014,Disturbance,2,5.6
7139,11411,2014,Miscellaneous,32,7.13125
7140,11411,2014,Noise,356,6.712640449438204
7141,11411,2014,Street condition related,89,10.37415730337079
7142,11411,2014,Traffic related,217,7.774193548387097
7143,11411,2015,Miscellaneous,24,7.029166666666668
7144,11411,2015,Noise,363,8.752066115702476
7145,11411,2015,Street condition related,148,9.517567567567566
7146,11411,2015,Traffic related,298,9.360738255033555
7147,11411,2016,Disturbance,3,16.900000000000002
7148,11411,2016,Miscellaneous,38,10.228947368421052
7149,11411,2016,Noise,301,8.239534883720927
7150,11411,2016,Street condition related,177,10.316949152542369
7151,11411,2016,Traffic related,332,10.772891566265072
7152,11411,2017,Disturbance,10,11.98
