zip,year,type,count,efficiency
11414,2011,Miscellaneous,20,5.2
11414,2011,Noise,153,6.691503268
11414,2011,Street condition related,115,8.582608696
11414,2011,Traffic related,299,6.874247492
11414,2012,Disturbance,5,2.24
11414,2012,Miscellaneous,31,10.77096774
11414,2012,Noise,277,7.274729242
11414,2012,Street condition related,112,10.05178571
11414,2012,Traffic related,241,8.441078838
11414,2013,Disturbance,4,14.15
11414,2013,Miscellaneous,17,6.711764706
11414,2013,Noise,235,8.652340426
11414,2013,Street condition related,111,8.768468468
11414,2013,Traffic related,353,8.416713881
11414,2014,Disturbance,1,15.8
11414,2014,Miscellaneous,66,6.606060606
11414,2014,Noise,369,7.562601626
11414,2014,Street condition related,142,6.926056338
11414,2014,Traffic related,645,6.473643411
11414,2015,Disturbance,5,2.44
11414,2015,Miscellaneous,99,7.998989899
11414,2015,Noise,581,8.699311532
11414,2015,Street condition related,179,7.673743017
11414,2015,Traffic related,610,8.165901639
11414,2016,Disturbance,1,15.6
11414,2016,Miscellaneous,145,7.493793103
11414,2016,Noise,567,8.281481481
11414,2016,Street condition related,256,7.01328125
11414,2016,Traffic related,931,8.258216971
11414,2017,Disturbance,5,3.74
11414,2017,Miscellaneous,86,6.844186047
11414,2017,Noise,630,7.908571429
11414,2017,Street condition related,285,4.17754386
11414,2017,Traffic related,940,7.408829787
11414,2018,Disturbance,3,8.833333333
11414,2018,Miscellaneous,87,5.856321839
11414,2018,Noise,553,7.702712477
11414,2018,Street condition related,308,3.416233766
11414,2018,Traffic related,816,6.954289216
11415,2010,Disturbance,1,0.8
11415,2010,Noise,159,5.463522013
11415,2010,Street condition related,8,5.4875
11415,2010,Traffic related,114,5.735964912
11415,2011,Disturbance,2,1
11415,2011,Miscellaneous,13,5.992307692
11415,2011,Noise,503,5.876341948
11415,2011,Street condition related,27,4.4
11415,2011,Traffic related,454,5.219162996
11415,2012,Miscellaneous,7,6.042857143
11415,2012,Noise,448,6.402008929
11415,2012,Street condition related,12,3.475
11415,2012,Traffic related,350,6.197428571
11415,2013,Disturbance,2,9.3
11415,2013,Miscellaneous,3,1.633333333
11415,2013,Noise,471,6.490233546
11415,2013,Street condition related,12,8.075
11415,2013,Traffic related,364,6.106318681
11415,2014,Miscellaneous,29,6.168965517
11415,2014,Noise,803,5.494645081
11415,2014,Street condition related,21,6.595238095
11415,2014,Traffic related,519,6.329865125
11415,2015,Disturbance,1,1
11415,2015,Miscellaneous,33,6.160606061
11415,2015,Noise,1013,6.176307996
11415,2015,Street condition related,18,8.65
11415,2015,Traffic related,716,7.998463687
11415,2016,Disturbance,2,3.3
11415,2016,Miscellaneous,42,7.728571429
11415,2016,Noise,1037,7.206460945
11415,2016,Street condition related,34,6.423529412
11415,2016,Traffic related,782,8.935038363
11415,2017,Disturbance,5,3.66
11415,2017,Miscellaneous,33,9.324242424
11415,2017,Noise,746,7.664209115
11415,2017,Street condition related,31,6.690322581
11415,2017,Traffic related,795,9.151698113
11415,2018,Disturbance,2,9.4
11415,2018,Miscellaneous,37,7.018918919
11415,2018,Noise,729,7.212208505
11415,2018,Street condition related,36,6.891666667
11415,2018,Traffic related,608,7.600986842
11416,2010,Miscellaneous,3,7.3
11416,2010,Noise,67,4.410447761
11416,2010,Street condition related,27,4.240740741
11416,2010,Traffic related,123,6.16097561
11416,2011,Disturbance,12,3.058333333
11416,2011,Miscellaneous,22,4.25
11416,2011,Noise,419,5.127207637
11416,2011,Street condition related,115,5.812173913
11416,2011,Traffic related,423,6.302364066
11416,2012,Disturbance,10,4.75
11416,2012,Miscellaneous,21,4.895238095
11416,2012,Noise,590,5.670508475
11416,2012,Street condition related,97,4.619587629
11416,2012,Traffic related,478,6.511924686
11416,2013,Disturbance,25,5.076
11416,2013,Miscellaneous,29,3.468965517
11416,2013,Noise,731,6.293570451
11416,2013,Street condition related,105,5.128571429
11416,2013,Traffic related,596,5.643456376
11416,2014,Disturbance,10,5.29
11416,2014,Miscellaneous,99,4.592929293
11416,2014,Noise,861,5.273635308
11416,2014,Street condition related,161,5.544720497
11416,2014,Traffic related,895,6.352513966
11416,2015,Disturbance,10,13.16
11416,2015,Miscellaneous,94,6.429787234
11416,2015,Noise,1080,7.862314815
11416,2015,Street condition related,214,8.194392523
11416,2015,Traffic related,1217,8.370912079
11416,2016,Disturbance,10,7.66
11416,2016,Miscellaneous,116,7.025
11416,2016,Noise,1111,8.29009901
11416,2016,Street condition related,358,6.994972067
11416,2016,Traffic related,1698,8.929799764
11416,2017,Disturbance,13,10.33076923
11416,2017,Miscellaneous,114,7.228070175
11416,2017,Noise,1042,8.247600768
11416,2017,Street condition related,429,6.785547786
11416,2017,Traffic related,2072,9.096573359
11416,2018,Disturbance,10,4.17
11416,2018,Miscellaneous,150,7.477333333
11416,2018,Noise,1019,8.183709519
11416,2018,Street condition related,549,8.186156648
11416,2018,Traffic related,2073,8.159141341
11417,2010,Disturbance,2,7.55
11417,2010,Miscellaneous,10,6.83
11417,2010,Noise,58,5.856896552
11417,2010,Street condition related,30,7.68
11417,2010,Traffic related,158,5.611392405
11417,2011,Disturbance,11,7.745454545
11417,2011,Miscellaneous,41,6.817073171
11417,2011,Noise,401,6.457855362
11417,2011,Street condition related,186,8.31827957
11417,2011,Traffic related,617,6.819773096
11417,2012,Disturbance,17,6.170588235
11417,2012,Miscellaneous,44,9.525
11417,2012,Noise,546,6.37967033
11417,2012,Street condition related,126,8.463492063
11417,2012,Traffic related,474,7.694936709
11417,2013,Disturbance,9,5.066666667
11417,2013,Miscellaneous,67,6.835820896
11417,2013,Noise,526,6.674714829
11417,2013,Street condition related,157,10.43057325
11417,2013,Traffic related,665,8.030526316
11417,2014,Disturbance,4,4.925
11417,2014,Miscellaneous,169,6.226627219
11417,2014,Noise,868,6.99124424
11417,2014,Street condition related,184,5.752173913
11417,2014,Traffic related,968,6.186053719
11417,2015,Disturbance,14,1.735714286
11417,2015,Miscellaneous,125,8.4568
11417,2015,Noise,859,8.337485448
11417,2015,Street condition related,269,7.69330855
11417,2015,Traffic related,1256,7.812659236
11417,2016,Disturbance,25,5.112
11417,2016,Miscellaneous,112,7.196428571
11417,2016,Noise,915,8.199672131
11417,2016,Street condition related,354,6.92259887
11417,2016,Traffic related,1643,8.435423007
11417,2017,Disturbance,58,4.356896552
11417,2017,Miscellaneous,104,7.310576923
11417,2017,Noise,1251,7.714228617
11417,2017,Street condition related,459,4.231808279
11417,2017,Traffic related,1991,6.925263687
11417,2018,Disturbance,55,3.325454545
11417,2018,Miscellaneous,141,6.207801418
11417,2018,Noise,1327,7.243255463
11417,2018,Street condition related,491,3.547454175
11417,2018,Traffic related,2076,7.335934489
11418,2010,0,1,1.5
11418,2010,Miscellaneous,4,1.65
11418,2010,Noise,152,4.088157895
11418,2010,Street condition related,32,5.696875
11418,2010,Traffic related,222,5.608108108
11418,2011,Disturbance,9,5.155555556
11418,2011,Miscellaneous,22,5.495454545
11418,2011,Noise,640,4.99375
11418,2011,Street condition related,173,4.450867052
11418,2011,Traffic related,745,5.697181208
11418,2012,Disturbance,25,5.124
11418,2012,Miscellaneous,16,5.0875
11418,2012,Noise,660,5.401666667
11418,2012,Street condition related,104,5.863461538
11418,2012,Traffic related,769,6.505591678
11418,2013,Disturbance,12,9.5
11418,2013,Miscellaneous,36,5.569444444
11418,2013,Noise,802,6.476558603
11418,2013,Street condition related,122,4.860655738
11418,2013,Traffic related,854,6.366627635
11418,2014,Disturbance,9,5.144444444
11418,2014,Miscellaneous,80,4.97
11418,2014,Noise,1157,5.68167675
11418,2014,Street condition related,146,7.19109589
11418,2014,Traffic related,1295,6.433050193
11418,2015,Disturbance,10,7.73
11418,2015,Miscellaneous,104,7.093269231
11418,2015,Noise,1334,8.138755622
11418,2015,Street condition related,218,8.056880734
11418,2015,Traffic related,1596,7.886215539
11418,2016,Disturbance,19,4.468421053
11418,2016,Miscellaneous,86,8.409302326
11418,2016,Noise,1363,9.049082905
11418,2016,Street condition related,288,7.234722222
11418,2016,Traffic related,2275,8.843516484
11418,2017,Disturbance,20,7.55
11418,2017,Miscellaneous,96,9.144791667
11418,2017,Noise,1596,8.853759398
11418,2017,Street condition related,328,6.914634146
11418,2017,Traffic related,2850,9.282140351
11418,2018,Disturbance,18,6.933333333
11418,2018,Miscellaneous,71,5.981690141
11418,2018,Noise,1381,7.265025344
11418,2018,Street condition related,421,7.575534442
11418,2018,Traffic related,2504,7.951118211
11419,2010,Disturbance,3,1.4
11419,2010,Miscellaneous,7,8.414285714
11419,2010,Noise,177,4.733333333
11419,2010,Street condition related,46,8.4
11419,2010,Traffic related,319,5.439811912
11419,2011,Disturbance,15,3.893333333
11419,2011,Miscellaneous,47,5.423404255
11419,2011,Noise,1012,5.524407115
11419,2011,Street condition related,171,5.723391813
11419,2011,Traffic related,1025,6.063414634
11419,2012,Disturbance,26,6.219230769
11419,2012,Miscellaneous,78,9.129487179
11419,2012,Noise,1174,5.977342419
11419,2012,Street condition related,168,7.296428571
11419,2012,Traffic related,1019,7.065848871
11419,2013,Disturbance,30,5.266666667
11419,2013,Miscellaneous,66,5.771212121
11419,2013,Noise,1254,6.511004785
11419,2013,Street condition related,205,7.274634146
11419,2013,Traffic related,1309,6.986554622
11419,2014,Disturbance,25,4.372
11419,2014,Miscellaneous,156,4.909615385
11419,2014,Noise,2248,5.935898577
11419,2014,Street condition related,293,5.896928328
11419,2014,Traffic related,1733,6.33237161
11419,2015,Disturbance,27,6.207407407
11419,2015,Miscellaneous,152,5.7125
11419,2015,Noise,2135,7.810444965
11419,2015,Street condition related,380,7.622105263
11419,2015,Traffic related,2553,8.040188014
11419,2016,Disturbance,21,6.314285714
11419,2016,Miscellaneous,176,6.261363636
11419,2016,Noise,2125,7.850352941
11419,2016,Street condition related,484,7.13677686
11419,2016,Traffic related,3035,8.453377265
11419,2017,Disturbance,24,4.5875
11419,2017,Miscellaneous,151,7.575496689
11419,2017,Noise,2332,7.64035163
11419,2017,Street condition related,484,5.580578512
11419,2017,Traffic related,3740,7.87026738
11419,2018,Disturbance,41,6.487804878
11419,2018,Miscellaneous,177,6.742372881
11419,2018,Noise,2448,6.21372549
11419,2018,Street condition related,582,5.393642612
11419,2018,Traffic related,3425,7.646189781
11420,2010,Disturbance,1,0.3
11420,2010,Miscellaneous,7,4.542857143
11420,2010,Noise,117,3.976923077
11420,2010,Street condition related,56,8.064285714
11420,2010,Traffic related,207,5.904830918
11420,2011,Disturbance,20,3.975
11420,2011,Miscellaneous,51,6.660784314
11420,2011,Noise,866,6.660161663
11420,2011,Street condition related,274,7.801459854
11420,2011,Traffic related,878,6.587015945
11420,2012,Disturbance,4,2.1
11420,2012,Miscellaneous,46,6.676086957
11420,2012,Noise,1145,6.524454148
11420,2012,Street condition related,215,8.939069767
11420,2012,Traffic related,785,7.830063694
11420,2013,Disturbance,11,7.409090909
11420,2013,Miscellaneous,100,7.598
11420,2013,Noise,1054,7.213757116
11420,2013,Street condition related,273,8.452380952
11420,2013,Traffic related,966,8.150310559
11420,2014,Disturbance,12,7.516666667
11420,2014,Miscellaneous,209,5.966985646
11420,2014,Noise,1597,7.360488416
11420,2014,Street condition related,282,6.711347518
11420,2014,Traffic related,1397,5.514387974
11420,2015,Disturbance,16,4.60625
11420,2015,Miscellaneous,165,7.317575758
11420,2015,Noise,2053,7.982172431
11420,2015,Street condition related,433,7.932332564
11420,2015,Traffic related,1836,7.425163399
11420,2016,Disturbance,18,4.838888889
11420,2016,Miscellaneous,209,7.376555024
11420,2016,Noise,2215,8.139413093
11420,2016,Street condition related,611,6.80212766
11420,2016,Traffic related,2256,8.271675532
11420,2017,Disturbance,22,2.795454545
11420,2017,Miscellaneous,211,6.612796209
11420,2017,Noise,2267,7.03842082
11420,2017,Street condition related,807,4.743494424
11420,2017,Traffic related,2851,6.952683269
11420,2018,Disturbance,13,7.923076923
11420,2018,Miscellaneous,249,5.96626506
11420,2018,Noise,1863,7.115673645
11420,2018,Street condition related,1006,3.281709742
11420,2018,Traffic related,2712,6.954756637
11421,2010,Disturbance,1,5.6
11421,2010,Miscellaneous,16,4.575
11421,2010,Noise,139,4.420863309
11421,2010,Street condition related,54,4.238888889
11421,2010,Traffic related,205,6.838536585
11421,2011,Disturbance,13,5.676923077
11421,2011,Miscellaneous,29,3.531034483
11421,2011,Noise,685,5.278394161
11421,2011,Street condition related,149,4.924832215
11421,2011,Traffic related,856,5.843341121
11421,2012,Disturbance,20,5.485
11421,2012,Miscellaneous,31,5.338709677
11421,2012,Noise,884,5.731561086
11421,2012,Street condition related,154,6.30974026
11421,2012,Traffic related,740,6.286216216
11421,2013,Disturbance,7,7.357142857
11421,2013,Miscellaneous,38,4.989473684
11421,2013,Noise,1134,6.125308642
11421,2013,Street condition related,180,6.003888889
11421,2013,Traffic related,991,6.133097881
11421,2014,Disturbance,8,4.775
11421,2014,Miscellaneous,89,5.030337079
11421,2014,Noise,1327,5.711680482
11421,2014,Street condition related,275,6.209454545
11421,2014,Traffic related,1665,6.653273273
11421,2015,Disturbance,4,4.05
11421,2015,Miscellaneous,120,7.23
11421,2015,Noise,1590,7.337232704
11421,2015,Street condition related,375,8.569066667
11421,2015,Traffic related,2264,8.62495583
11421,2016,Disturbance,16,5.78125
11421,2016,Miscellaneous,168,7.586309524
11421,2016,Noise,1451,7.958924879
11421,2016,Street condition related,527,7.443643264
11421,2016,Traffic related,2899,9.347430148
11421,2017,Disturbance,14,6.885714286
11421,2017,Miscellaneous,152,8.636184211
11421,2017,Noise,1983,8.178971256
11421,2017,Street condition related,690,6.450869565
11421,2017,Traffic related,3291,9.040230933
11421,2018,Disturbance,16,6.2625
11421,2018,Miscellaneous,126,6.486507937
11421,2018,Noise,1969,7.31452514
11421,2018,Street condition related,590,7.633220339
11421,2018,Traffic related,3188,8.162327478
11422,2010,Disturbance,1,5.5
11422,2010,Miscellaneous,1,2.1
11422,2010,Noise,47,8.687234043
11422,2010,Street condition related,32,10.034375
11422,2010,Traffic related,91,9.376923077
11422,2011,Disturbance,3,8.733333333
11422,2011,Miscellaneous,10,3.16
11422,2011,Noise,269,7.489219331
11422,2011,Street condition related,164,10.72012195
11422,2011,Traffic related,230,7.89173913
11422,2012,Disturbance,2,2.45
11422,2012,Miscellaneous,9,4.266666667
11422,2012,Noise,339,7.858702065
11422,2012,Street condition related,125,9.1624
11422,2012,Traffic related,265,7.519245283
11422,2013,Disturbance,2,3.45
11422,2013,Miscellaneous,27,4.807407407
11422,2013,Noise,311,7.754662379
11422,2013,Street condition related,142,9.135211268
11422,2013,Traffic related,283,7.046289753
11422,2014,Disturbance,2,18.5
11422,2014,Miscellaneous,60,7.56
11422,2014,Noise,496,9.175806452
11422,2014,Street condition related,176,8.55
11422,2014,Traffic related,453,7.569094923
11422,2015,Disturbance,2,5.5
11422,2015,Miscellaneous,74,10.46081081
11422,2015,Noise,473,8.745243129
11422,2015,Street condition related,268,9.923507463
11422,2015,Traffic related,619,9.219870759
11422,2016,Disturbance,3,10.63333333
11422,2016,Miscellaneous,44,9.840909091
11422,2016,Noise,501,8.441916168
11422,2016,Street condition related,315,10.08920635
11422,2016,Traffic related,571,9.273029772
11422,2017,Disturbance,8,9.9375
11422,2017,Miscellaneous,47,9.987234043
11422,2017,Noise,524,7.72480916
11422,2017,Street condition related,321,11.21713396
11422,2017,Traffic related,665,10.26135338
11422,2018,Disturbance,3,12.03333333
11422,2018,Miscellaneous,60,7.773333333
11422,2018,Noise,613,7.108319739
11422,2018,Street condition related,375,9.721333333
11422,2018,Traffic related,747,7.802945114
